row,column,depth
286.6871032714844,158.7407989501953,0.221498978690504
579.49658203125,245.33572387695312,0.4020114720163518
301.2795715332031,264.1150817871094,0.97204492613800475
308.9044189453125,308.228515625,1.690457088125259
125.74664306640625,427.12347412109375,1.9408664654221045
158.1139373779297,443.3772277832031,2.058062758159373
457.9557800292969,462.6307067871094,0.35144158337773523
476.4425354003906,465.3576354980469,0.3506198159599079
467.33197021484375,465.6202087402344,0.3473730197493846
467.33197021484375,465.6202087402344,0.3473730197493846
396.03668212890625,467.56695556640625,0.3755697433819405
472.623046875,469.1087646484375,0.34585340944427095
363,363,2.0
22.2005558013916,473.01092529296875,1.028594437934301
471.34185791015625,473.6549987792969,0.34386269172999173
395.2278747558594,474.54925537109375,0.3813728041802376
442.3479919433594,476.0617980957031,0.3551486714841787
149.63417053222656,476.16229248046875,1.4193237892548636
329.9552917480469,477.45428466796875,0.39969718839563034
451.06683349609375,478.2926330566406,0.35129399210921597
376.9025573730469,479.119873046875,0.38515417859114304
479.8669738769531,479.95465087890625,0.32964847088487875
347.6596374511719,480.3280334472656,0.3892899265622938
364.57318115234375,480.5691833496094,0.3797910372368408
327.17047119140625,481.1236267089844,0.3993956956858961
509.53668212890625,481.1283874511719,0.3248784319862785
400.99932861328125,481.64251708984375,0.36757132450892316
313.9067077636719,482.0732727050781,0.40113295892179424
526.7850341796875,482.13665771484375,0.3429587646245907
74.2145004272461,484.37249755859375,0.9455671492047427
376.06500244140625,484.5021667480469,0.37097799446876534
429.06207275390625,484.7759094238281,0.3477302919198257
323.9113464355469,484.9103698730469,0.39586576683731883
79.74602508544922,485.4643249511719,0.9642237890179058
350.1649169921875,486.0183410644531,0.38151134036198525
479.719970703125,486.1571960449219,0.32401228400117826
333.9727783203125,486.3507385253906,0.38860937963954545
358.23516845703125,487.1155700683594,0.3798900574838204
320.2535400390625,487.6612243652344,0.3924932328176793
114.30610656738281,487.9129638671875,1.1098876584820485
427.272705078125,488.661865234375,0.3455160463278669
475.07073974609375,490.14599609375,0.31965856587237046
352.41937255859375,490.267822265625,0.38065492800953976
352.41937255859375,490.267822265625,0.38065492800953976
404.5765686035156,490.4122009277344,0.3530237009639528
258.26849365234375,490.7740478515625,0.42501286780385034
348.6169738769531,490.85888671875,0.3829580290789563
513.390625,491.9509582519531,0.32836441228768787
400.6285705566406,494.6641540527344,0.3495919343835472
477.0666198730469,494.68182373046875,0.31865286460185177
477.0666198730469,494.68182373046875,0.31865286460185177
353.964599609375,495.0191650390625,0.36780801283707487
295.2330017089844,496.09033203125,0.3972648703278311
501.1481018066406,496.2162170410156,0.3124947101701656
358.36248779296875,496.5706787109375,0.36246626728792386
286.9549255371094,496.82147216796875,0.4042782973339598
468.0462951660156,497.2274169921875,0.32128427108495056
427.12091064453125,497.6192626953125,0.33631919264673066
494.2132263183594,498.3096923828125,0.31291548309680445
474.47943115234375,498.4649658203125,0.31855975910852413
243.5681610107422,499.27227783203125,0.4302713919142735
4.6415791511535645,499.6264953613281,0.7356192612132871
347.5612487792969,500.6176452636719,0.3636177417698125
267.1772766113281,501.1873474121094,0.40989604900563065
45.5645751953125,502.2051086425781,0.8225329012446497
376.5719299316406,502.2586975097656,0.348206571388023
69.3485107421875,502.33172607421875,0.8149284342800251
328.4782409667969,502.65863037109375,0.3699500496992903
477.82794189453125,503.4044189453125,0.3122906883088
520.1341552734375,503.4521789550781,0.32806143457652215
361.5934753417969,503.5105895996094,0.35299640454680403
484.56256103515625,503.59832763671875,0.3121269633982981
484.56256103515625,503.59832763671875,0.3121269633982981
190.06117248535156,504.48345947265625,0.4540388873540567
429.89874267578125,504.9345397949219,0.3302009478716014
439.8895568847656,505.3282775878906,0.3342765644131984
450.8169860839844,505.4729309082031,0.323566033509317
315.1862487792969,506.2055969238281,0.36884907603760014
54.19540023803711,506.747314453125,0.7998105359615038
379.36871337890625,506.811767578125,0.3436026779132277
482.01519775390625,506.8990173339844,0.3107594200639035
467.3936462402344,507.43524169921875,0.3150082792861881
293.443115234375,507.4850769042969,0.37637867679165765
477.98486328125,507.8875732421875,0.30991619341566
498.81243896484375,508.8692626953125,0.3061037908729818
185.4740753173828,509.0456848144531,0.4560598696156522
485.8739929199219,509.22637939453125,0.30793318388023766
384.9317321777344,510.249267578125,0.34325799169345234
411.8986511230469,510.3293762207031,0.33427297737859746
411.8986511230469,510.3293762207031,0.33427297737859746
442.3484802246094,510.9342346191406,0.32816121107563834
442.3484802246094,510.9342346191406,0.32816121107563834
397.6617126464844,511.5856628417969,0.3379323242240178
429.4742126464844,513.1300659179688,0.326567466223228
482.9173583984375,513.3924560546875,0.30669424721102323
372.2243347167969,513.422119140625,0.3477523742075851
478.2529296875,513.6053466796875,0.3115922477411217
433.3689270019531,513.8250122070312,0.32240407364816187
196.1929168701172,513.8886108398438,0.43678077973271257
474.149658203125,513.9414672851562,0.3149450630669812
456.93212890625,514.2711791992188,0.3201215517081559
463.9317626953125,514.5025634765625,0.3172331487663602
463.9317626953125,514.5025634765625,0.3172331487663602
418.65216064453125,515.3165893554688,0.3304997755694696
513.6701049804688,515.5052490234375,0.30210701416590435
206.22129821777344,515.6441040039062,0.42650203855396573
467.5931091308594,516.0211791992188,0.3125837478751086
467.5931091308594,516.0211791992188,0.3125837478751086
267.0434875488281,516.3101196289062,0.3797386872287619
427.03558349609375,517.7232666015625,0.32529040443168034
462.8942565917969,518.152099609375,0.31746860364453644
367.92218017578125,518.1937866210938,0.3407326371109873
367.92218017578125,518.1937866210938,0.3407326371109873
470.6330871582031,518.3475341796875,0.3145841944522564
505.0826110839844,518.7242431640625,0.2971811911773176
486.3558349609375,518.9176025390625,0.31025553409986567
368.96453857421875,520.2761840820312,0.3429838246890789
264.53643798828125,520.4110717773438,0.3746315131393605
412.1304931640625,520.5830688476562,0.32905772528088056
442.49365234375,520.9530029296875,0.32095496191863315
432.882568359375,521.2255859375,0.32569484916733626
277.1488037109375,521.4813232421875,0.36804760337377707
371.97314453125,521.6033325195312,0.34265916847415245
335.9231872558594,522.8787231445312,0.3516938480550899
56.2918701171875,522.9149780273438,0.7898759715984868
417.8767395019531,523.6053466796875,0.3271642131199967
426.87158203125,523.9684448242188,0.3246332236678255
393.2747802734375,524.2308349609375,0.3340334306446618
489.5846862792969,524.5001831054688,0.30798036703163134
504.8372802734375,524.8775634765625,0.3081785928010029
437.15673828125,524.9035034179688,0.32413221139510967
355.5914611816406,525.011962890625,0.34787545674910336
306.2884216308594,525.1478881835938,0.36265401058310454
156.62496948242188,525.1573486328125,0.4383353065169591
482.8904724121094,525.8234252929688,0.31065032204750775
305.62493896484375,525.8477172851562,0.3557784153257342
375.36700439453125,526.5347290039062,0.33832100929551495
495.52288818359375,527.5635375976562,0.30656798132019375
507.937255859375,527.59326171875,0.30637978381045294
476.5972595214844,527.6689453125,0.3144470961325777
505.92523193359375,528.0652465820312,0.3023568398062129
505.92523193359375,528.0652465820312,0.3023568398062129
338.6488952636719,528.4512329101562,0.3482923150788146
338.6488952636719,528.4512329101562,0.3482923150788146
334.8828430175781,528.507568359375,0.347826173697029
368.7858581542969,528.8489990234375,0.34099404624249285
440.8816223144531,529.5989379882812,0.3193915558398346
431.9620666503906,529.775146484375,0.32282871644355315
363.63348388671875,529.9181518554688,0.334398077972485
466.85614013671875,530.41796875,0.31446856980221394
445.6701965332031,531.0531616210938,0.3219279583992895
310.1489562988281,531.2435302734375,0.3556212811873823
389.4718322753906,531.4387817382812,0.3300030629909226
519.2598266601562,531.5470581054688,0.3038295538354723
519.2598266601562,531.5470581054688,0.3038295538354723
496.7376708984375,531.9699096679688,0.3081276866381745
332.0429382324219,532.0303344726562,0.34290443427517403
294.9878234863281,532.5067749023438,0.36164360465180023
376.8720397949219,532.9202270507812,0.33538836067396
376.8720397949219,532.9202270507812,0.33538836067396
75.61290740966797,533.0165405273438,0.8326343227163092
434.80487060546875,533.1575927734375,0.32113000141525866
340.1324768066406,534.26513671875,0.33983316474256636
487.72967529296875,534.443359375,0.31037868501629695
442.29541015625,534.81787109375,0.32263488063512713
442.29541015625,534.81787109375,0.32263488063512713
450.532470703125,535.141845703125,0.3228940024344507
507.1020812988281,535.260986328125,0.3387921171361163
85.7594223022461,535.4459228515625,0.8567399343233608
518.791259765625,535.4459228515625,0.30487302173490305
456.6580810546875,536.1787109375,0.31661312271848535
466.3717041015625,536.515380859375,0.31326945960649755
335.82958984375,536.917236328125,0.3445596483324291
505.0090026855469,537.3026733398438,0.30988313890231
396.9620361328125,537.4722900390625,0.3263971196474577
77.88751220703125,537.8792114257812,0.8425958325725333
374.0407409667969,538.187744140625,0.33566121510736463
513.0416259765625,538.6148681640625,0.3086733847648299
438.8529968261719,539.1304321289062,0.3214910365916425
487.48480224609375,539.428466796875,0.3122262403182474
388.2786865234375,539.6995849609375,0.33246936740869426
425.8518371582031,539.736572265625,0.3225813669637645
484.11981201171875,541.6952514648438,0.3107517763335223
521.5709838867188,541.7657470703125,0.3079998968621725
405.36370849609375,542.2171020507812,0.332209503814878
335.2225646972656,543.1282348632812,0.3442409518401702
494.49127197265625,543.2468872070312,0.3137825839208334
494.49127197265625,543.2468872070312,0.3137825839208334
396.2115783691406,543.2977905273438,0.33396010580929203
440.1954040527344,543.6849365234375,0.32210445359317047
503.12127685546875,543.9741821289062,0.3135474049504386
463.8007507324219,543.978515625,0.3211674974662275
399.8204345703125,544.2294311523438,0.3294724752954031
348.07147216796875,545.6043701171875,0.34653992000740924
506.8559875488281,545.6397705078125,0.3127621538862246
489.9367980957031,545.9871826171875,0.31740595069117306
46.587154388427734,546.028076171875,0.7832276234153206
386.3507385253906,547.3305053710938,0.3327502082424005
383.08343505859375,547.4140625,0.33302922830068243
407.16204833984375,547.7049560546875,0.33257078167754606
509.7025146484375,548.0098876953125,0.31470794593798446
469.97296142578125,548.7428588867188,0.3236239243929857
453.9681701660156,549.422607421875,0.3199954863995516
265.88140869140625,549.5433959960938,0.36730651963879984
504.03741455078125,549.6737670898438,0.30645683861111356
257.01959228515625,550.03955078125,0.35923518075845695
480.5097351074219,550.7947387695312,0.3186241304882085
357.4183349609375,551.8521728515625,0.34299315221760845
466.96807861328125,551.86474609375,0.3215963226581658
414.3020935058594,552.001708984375,0.3264227724886179
414.3020935058594,552.001708984375,0.3264227724886179
391.3721923828125,552.4755249023438,0.333107251938464
391.3721923828125,552.4755249023438,0.333107251938464
380.38641357421875,552.5388793945312,0.33554363552579647
422.7757568359375,552.5611572265625,0.3268624232008769
507.8573303222656,552.6167602539062,0.313869644577262
409.7416076660156,552.699951171875,0.3329556265328658
409.7416076660156,552.699951171875,0.3329556265328658
329.59881591796875,554.1018676757812,0.3488252634388856
440.10791015625,554.2738037109375,0.3272368330271978
387.71539306640625,554.7149658203125,0.3351808599409626
435.7056579589844,555.0537109375,0.33019339865855346
448.49755859375,555.1339721679688,0.3184213388400583
442.4818420410156,556.4375610351562,0.329509787736364
338.90771484375,557.734619140625,0.3468427245364031
382.9712219238281,557.8109741210938,0.33646799228414515
266.8164367675781,558.7257080078125,0.3683924153921493
266.8164367675781,558.7257080078125,0.3683924153921493
27.386966705322266,559.6024169921875,0.6831136627996505
27.386966705322266,559.6024169921875,0.6831136627996505
69.02991485595703,560.2125244140625,0.8340349386877359
310.5041809082031,560.2816772460938,0.3572867677543535
396.99365234375,561.822265625,0.344725194856091
325.92138671875,562.333984375,0.3515130846301724
28.38964080810547,562.81494140625,0.6668062354586438
386.861083984375,564.4950561523438,0.3471105311220067
296.94219970703125,570.0560913085938,0.36506537368631425
330.7741394042969,570.2940673828125,0.35857334986306055
15.355969429016113,571.6835327148438,0.6514465682907278
21.16606330871582,574.135498046875,0.6454320403515631
21.16606330871582,574.135498046875,0.6454320403515631
10.773458480834961,574.8634643554688,0.6233034403911664
10.773458480834961,574.8634643554688,0.6233034403911664
291.82232666015625,575.6436157226562,0.37206376448127493
57.090938568115234,576.8973999023438,0.8087023997515985
309.4860534667969,577.5342407226562,0.371178434402535
17.16407585144043,577.92236328125,0.6430472278197882
22.284997940063477,580.6675415039062,0.6468993754948626
15.159178733825684,580.8812866210938,0.6394590462327359
295.53546142578125,582.41259765625,0.37776577820072677
14.914280891418457,584.2105712890625,0.6500609276209506
22.641305923461914,586.130126953125,0.6565236306104931
308.46490478515625,586.890380859375,0.364618661695612
318.0652770996094,588.1421508789062,0.37320899799653945
296.2778015136719,590.8425903320312,0.36721792680142623
304.2096252441406,593.4630126953125,0.36711539264870635
318.40606689453125,593.9945678710938,0.3693866524860132
290.94140625,660.6879272460938,0.3206126321793435
281.0905456542969,663.1588134765625,0.3158999371332862
288.5755310058594,689.9346313476562,0.3007216512421368
