row,column,depth
934.8873291015625,1643.67236328125,1.0142292150150718
661.9378662109375,1651.928955078125,0.9669763070709356
661.9378662109375,1651.928955078125,0.9669763070709356
1636.537841796875,1624.4031982421875,1.2451835645038811
1236.4176025390625,516.4163818359375,1.1741436883185288
1236.4176025390625,516.4163818359375,1.1741436883185288
1411.9403076171875,1661.7783203125,1.1440455539472505
924.0232543945312,1691.831298828125,1.0269377299764013
293.40771484375,592.2962646484375,0.936084538668361
583.1749267578125,608.4568481445312,0.9969417881721795
583.1749267578125,608.4568481445312,0.9969417881721795
1213.9840087890625,1019.935791015625,1.0884594728867472
1535.0782470703125,1535.6402587890625,1.186634856362862
1535.0782470703125,1535.6402587890625,1.186634856362862
631.761962890625,1783.946044921875,0.9656084085584465
115.70941162109375,1508.2431640625,0.8800734348482525
743.2401733398438,1790.048828125,0.9993676340329013
59.23318099975586,1803.000732421875,0.8915202110803823
665.4654541015625,1482.7669677734375,0.9588529558838025
938.029052734375,677.2068481445312,1.0781885387516277
24.956390380859375,1460.2454833984375,0.8707923066958417
906.9802856445312,1840.91796875,1.0506465186281562
952.0010986328125,706.4850463867188,1.0632858697451615
1007.6865844726562,710.4977416992188,1.0850855019678831
372.28167724609375,1426.27880859375,0.9160054398576644
672.0601196289062,1902.7730712890625,1.0057511661066105
1925.9622802734375,750.655029296875,1.4072828047514134
524.8123779296875,758.2918701171875,0.9657614569358286
350.9048767089844,1362.7861328125,0.9156484593914603
350.9048767089844,1362.7861328125,0.9156484593914603
832.5634155273438,1361.08837890625,0.9980242750344652
778.445068359375,1964.2923583984375,1.036495812249252
475.6690673828125,1334.5509033203125,0.9224248945023011
1234.7286376953125,1332.862548828125,1.0934210740054027
1724.92822265625,1326.3359375,1.2734953886617408
1100.0552978515625,825.3843994140625,1.075762660921276
1531.9759521484375,2026.9891357421875,1.256257885359326
1531.9759521484375,2026.9891357421875,1.256257885359326
1160.6864013671875,2028.6519775390625,1.1075926830937701
1690.1474609375,2037.1727294921875,1.315715044713718
1690.1474609375,2037.1727294921875,1.315715044713718
1690.1474609375,2037.1727294921875,1.315715044713718
1077.5382080078125,835.5667724609375,1.0706590785475605
1077.5382080078125,835.5667724609375,1.0706590785475605
57.6349983215332,1309.4571533203125,0.8744651071025011
562.8701171875,950.0211791992188,0.9671424073543352
562.8701171875,950.0211791992188,0.9671424073543352
1619.619384765625,853.8986206054688,1.2611623004538806
1041.5440673828125,2068.6435546875,1.1093309965855656
589.0210571289062,868.703857421875,0.9695105491343753
471.8647766113281,2099.241455078125,0.9861576039785999
586.6425170898438,873.2510986328125,0.9730828810126091
1666.056396484375,1248.0108642578125,1.25302577882273
215.96470642089844,2214.934326171875,0.9468932485165483
279.99615478515625,1237.2501220703125,0.8918958477831445
279.99615478515625,1237.2501220703125,0.8918958477831445
914.190673828125,1233.390380859375,1.0214961673244158
287.8609924316406,1229.1834716796875,0.8933760392981506
770.0700073242188,940.8681030273438,1.0078066452705883
768.56005859375,941.1506958007812,1.007251681190637
561.9139404296875,2028.7764892578125,1.0022315932213939
539.3447875976562,1223.64892578125,0.940018037763372
923.930908203125,1650.489990234375,1.0183423533507685
1091.9385986328125,835.0909423828125,1.0665679711485332
110.519287109375,1655.78759765625,0.879906096391927
1667.949951171875,2039.236083984375,1.3084451768039616
1213.4393310546875,1101.08935546875,1.0923389782549273
102.84783935546875,1228.328857421875,0.8850410588156032
630.9539794921875,805.5181274414062,0.9904880330567026
1208.8109130859375,1176.3580322265625,1.0933104166959435
1229.121337890625,1146.9720458984375,1.093808972744113
916.1162109375,801.4688720703125,1.0306142116301622
1262.38037109375,559.972412109375,1.167386133276293
1242.0662841796875,1118.1866455078125,1.1038237533607207
1076.0059814453125,842.6583862304688,1.071205093788276
630.19580078125,1199.422607421875,0.9730171716063548
1689.500732421875,1977.9783935546875,1.3011935315151746
1245.72607421875,1689.6422119140625,1.0971619921246756
1704.621337890625,1964.8477783203125,1.3111842261198963
774.4674072265625,1963.729736328125,1.0367831026905645
1240.06591796875,1119.7900390625,1.1075272624548314
755.0147705078125,1954.660400390625,1.0310653472958948
1511.3515625,1949.630126953125,1.2340297567019693
118.94869995117188,1241.7080078125,0.8873432747250525
1044.4853515625,2067.05322265625,1.108798721199413
1044.4853515625,2067.05322265625,1.108798721199413
1861.226806640625,771.1329956054688,1.3760335432072675
292.173828125,1566.5389404296875,0.9127937754279494
588.4523315429688,771.0147705078125,0.9804211654519969
1238.7955322265625,595.4547119140625,1.157402847710403
658.0097045898438,757.9002075195312,1.0047290558924868
741.6986083984375,1391.03955078125,0.9734397142320681
1234.434814453125,1140.953369140625,1.2711852352575417
1644.6483154296875,1914.4664306640625,1.276480988838081
1683.1832275390625,2092.79443359375,1.3243527734247718
1265.8489990234375,618.3123779296875,1.1513521744838486
1265.8489990234375,618.3123779296875,1.1513521744838486
1265.8489990234375,618.3123779296875,1.1513521744838486
1251.1832275390625,1109.8865966796875,1.1033204582757277
862.0565185546875,621.6104736328125,1.065796018315519
811.410888671875,624.5421752929688,1.0546033986436998
328.59185791015625,1891.04638671875,0.9440835095893718
1928.017578125,719.7571411132812,1.4140593915304238
1156.5252685546875,1428.6168212890625,1.0480962100710771
305.9192810058594,1257.900634765625,0.9026338790647456
1441.21240234375,1434.7305908203125,1.169795174636139
557.2533569335938,1259.197998046875,0.9324848718422926
997.3982543945312,709.8814697265625,1.085340205719789
961.026611328125,708.0332641601562,1.0735652702967533
479.6189880371094,1205.7313232421875,0.9360924212385421
979.4668579101562,700.2832641601562,1.0847906209237799
